date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type,purpose1,type1
1974-07-07,1974,74016,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,1000.0,WR,GEMEAUX,BALLOON,WR,ATMOSPH
1974-07-08,1974,74017,USSR,BASHKIR RUSS,UGS,53.8,55.2,0.0,0.0,0.0,10.0,10.0,PNE,KAMA 1,SHAFT,PNE,UNDERGROUND
1974-07-10,1974,74018,USSR,SEMI KAZAKH,UGS,49.789,78.139,5.3,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1974-07-10,1974,74019,USA,NTS,UGS,37.068,-116.032,5.7,0.0,0.0,20.0,200.0,WR,ESCAEOSA,SHAFT,WR,UNDERGROUND
1974-07-17,1974,74020,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,20.0,WR,CENTAURE,BALLOON,WR,ATMOSPH
1974-07-18,1974,74021,USA,NTS,ISC,37.09,-116.05,0.0,0.0,0.0,0.0,20.0,WR,CRESTLAKE T/B,SHAFT,WR,UNDERGROUND
1974-07-25,1974,74023,FRANCE,WSW MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,20.0,WR,MAQUIS,AIRDROP,WR,ATMOSPH
1974-07-28,1974,74056,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,0.0,SE,PERSEE,TOWER,PNE,ATMOSPH
1974-07-29,1974,74059,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1974-08-14,1974,74024,USA,NTS,UGS,37.023,-116.036,4.6,0.0,0.0,0.0,20.0,WR,PUYE,SHAFT,WR,UNDERGROUND
1974-08-14,1974,74025,USSR,TYUMEN RUSS,UGS,68.913,75.899,5.5,0.0,0.0,7.6,7.6,PNE,GORIZONT,SHAFT,PNE,UNDERGROUND
1974-08-15,1974,74026,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WR,SCORPION,BALLOON,WR,ATMOSPH
1974-08-24,1974,74044,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,20.0,WR,TAUREAU,BALLOON,WR,ATMOSPH
1974-08-29,1974,74028,USSR,NZ RUSS,UGS,73.366,55.094,6.4,5.0,0.0,0.001,1500.0,WR,,TUNNEL,WR,UNDERGROUND
1974-08-29,1974,74029,USSR,KOMI RUSS,UGS,67.233,62.119,5.2,0.0,0.0,7.6,7.6,PNE,GORIZONT,SHAFT,PNE,UNDERGROUND
1974-08-30,1974,74030,USA,NTS,UGS,37.15,-116.083,5.8,0.0,0.0,20.0,200.0,WR,PORTMANTEAU,SHAFT,WR,UNDERGROUND
1974-09-13,1974,74031,USSR,SEMI KAZAKH,UGS,49.82,78.091,5.2,0.0,0.0,0.001,20.0,WE,,TUNNEL,PNE,UNDERGROUND
1974-09-14,1974,74032,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,1000.0,WR,VERSEAU,BALLOON,WR,ATMOSPH
1974-09-25,1974,74033,USA,NTS,ISC,36.99,-115.89,4.4,0.0,0.0,0.0,20.0,WR,PRATT,SHAFT,WR,UNDERGROUND
1974-09-26,1974,74034,USA,NTS,UGS,37.133,-116.068,5.6,4.2,0.0,20.0,200.0,WR,STANYAN,SHAFT,WR,UNDERGROUND
1974-09-26,1974,74050,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,TRUMBULL,SHAFT,WR,UNDERGROUND
1974-10-02,1974,74057,USSR,JAKUTS RUSS,MTM,0.0,0.0,0.0,0.0,0.0,1.7,1.7,PNE,KRISTALL,SHAFT,PNE,UNDERGROUND
1974-10-16,1974,74035,USSR,SEMI KAZAKH,UGS,49.972,78.96,5.5,0.0,0.0,0.001,20.0,WE,,SHAFT,PNE,UNDERGROUND
1974-10-17,1974,74051,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,ESTACA,SHAFT,WR,UNDERGROUND
1974-10-28,1974,74036,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WE,HYBLA FAIR,TUNNEL,PNE,UNDERGROUND
1974-11-02,1974,74037,USSR,NZ RUSS,UGS,70.817,54.063,6.7,5.3,0.0,1500.0,10000.0,WR,,SHAFT,WR,UNDERGROUND
1974-11-02,1974,74052,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,TEMESCAL,SHAFT,WR,UNDERGROUND
1974-11-26,1974,74053,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SE,PUDDLE,SHAFT,PNE,UNDERGROUND
1974-11-28,1974,74058,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1974-12-07,1974,74039,USSR,SEMI KAZAKH,UGS,49.908,77.648,4.7,0.0,0.0,1.7,1.7,PNE,LAZURIT,SHAFT,PNE,UNDERGROUND
1974-12-16,1974,74040,USSR,SEMI KAZAKH,UGS,49.755,78.064,5.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1974-12-16,1974,74041,USSR,SEMI KAZAKH,UGS,49.824,78.117,4.8,0.0,0.0,3.8,3.8,PNE,,TUNNEL,PNE,UNDERGROUND
1974-12-16,1974,74042,USA,NTS,ISC,37.11,-116.32,4.3,0.0,0.0,0.0,20.0,WR,KEEL,SHAFT,WR,UNDERGROUND
1974-12-27,1974,74043,USSR,SEMI KAZAKH,UGS,49.96,79.046,5.6,4.7,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1975-02-06,1975,75036,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,PORTOLA,SHAFT,WR,UNDERGROUND
1975-02-06,1975,75037,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,TELEME,SHAFT,WR,UNDERGROUND
1975-02-19,1975,75038,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,BILGE,SHAFT,WR,UNDERGROUND
1975-02-20,1975,75001,USSR,SEMI KAZAKH,ISC,49.76,78.09,5.7,0.0,0.0,0.001,20.0,WE,,TUNNEL,PNE,UNDERGROUND
1975-02-20,1975,75041,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WE,,TUNNEL,PNE,UNDERGROUND
1975-02-28,1975,75002,USA,NTS,ISC,37.11,-116.06,5.7,0.0,0.713,20.0,200.0,WR,TOPGALLANT,SHAFT,WR,UNDERGROUND
1975-03-07,1975,75003,USA,NTS,ISC,37.13,-116.08,5.6,0.0,0.6,20.0,200.0,WR,CABRILLO,SHAFT,WR,UNDERGROUND
1975-03-11,1975,75004,USSR,SEMI KAZAKH,ISC,49.76,78.23,5.4,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1975-04-05,1975,75005,USA,NTS,ISC,37.18,-116.21,4.8,0.0,0.305,0.0,20.0,WE,DINING CAR,TUNNEL,PNE,UNDERGROUND
1975-04-24,1975,75006,USA,NTS,ISC,37.11,-116.08,4.5,0.0,0.412,20.0,200.0,WR,EDAM,SHAFT,WR,UNDERGROUND
1975-04-25,1975,75007,USSR,AZGIR KAZAKH,ISC,48.1,47.2,4.7,0.0,0.0,0.35,0.35,PNE,,SHAFT,PNE,UNDERGROUND
1975-04-27,1975,75008,USSR,SEMI KAZAKH,ISC,49.94,79.02,5.6,0.0,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1975-04-30,1975,75009,USA,NTS,ISC,37.11,-116.03,5.0,0.0,0.0,20.0,200.0,WR,OBAR,SHAFT,WR,UNDERGROUND
1975-05-14,1975,75010,USA,NTS,ISC,37.22,-116.47,0.0,0.0,0.765,200.0,1000.0,WR,TYEO,SHAFT,WR,UNDERGROUND
1975-06-03,1975,75011,USA,NTS,ISC,37.33,-116.52,5.9,0.0,0.732,20.0,200.0,WR,STILTON,SHAFT,WR,UNDERGROUND
1975-06-03,1975,75012,USA,NTS,ISC,37.09,-116.03,5.9,0.0,0.637,20.0,200.0,WR,MIZZEU,SHAFT,WR,UNDERGROUND
1975-06-05,1975,75013,FRANCE,FANGATAUFA,WTN,-15.45,-140.5,4.8,0.0,0.0,0.0,5.0,WR,ACHILLE,SHAFT/GR,WR,UNDERGROUND
1975-06-08,1975,75014,USSR,SEMI KAZAKH,ISC,49.75,78.08,5.5,0.0,0.0,0.001,20.0,PNE,,TUNNEL,PNE,UNDERGROUND
1975-06-11,1975,75039,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SE,ALVISO,SHAFT,PNE,UNDERGROUND
1975-06-18,1975,75040,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SE,FUTTOCK,SHAFT,PNE,UNDERGROUND
1975-06-19,1975,75015,USA,NTS,ISC,37.35,-116.32,5.9,0.0,0.912,200.0,1000.0,WR,MAST,SHAFT,WR,UNDERGROUND
1975-06-26,1975,75016,USA,NTS,ISC,37.27,-116.37,0.0,0.0,1.311,200.0,1000.0,WR,CAMEMBERT,SHAFT,WR,UNDERGROUND
1975-06-30,1975,75017,USSR,SEMI KAZAKH,ISC,49.98,78.92,5.0,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1975-07-15,1975,75042,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1975-08-07,1975,75018,USSR,SEMI KAZAKH,ISC,49.83,78.23,5.3,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1975-08-12,1975,75043,USSR,JAKUTS RUSS,MTM,0.0,0.0,0.0,0.0,0.0,7.6,7.6,PNE,GORIZONT,SHAFT,PNE,UNDERGROUND
1975-08-23,1975,75019,USSR,NZ RUSS,ISC,73.34,54.5,6.3,0.0,0.0,0.001,1500.0,WE/WR,,TUNNEL,PNE,UNDERGROUND
1975-09-06,1975,75020,USA,NTS,ISC,37.02,-116.03,4.6,0.0,0.417,0.0,20.0,WR,MARSH,SHAFT,WR,UNDERGROUND
1975-09-29,1975,75021,USSR,KRASNO RUSS,ISC,69.6,90.46,4.8,0.0,0.0,7.6,7.6,PNE,GORIZONT,SHAFT,PNE,UNDERGROUND
1975-10-05,1975,75022,USSR,SEMI KAZAKH,HFS,55.8,75.1,4.6,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1975-10-18,1975,75023,USSR,NZ RUSS,ISC,70.84,53.53,6.7,5.1,0.0,150.0,1500.0,WR,,SHAFT,WR,UNDERGROUND
1975-10-18,1975,75044,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,150.0,1500.0,WR,,SHAFT,WR,UNDERGROUND
1975-10-21,1975,75024,USSR,NZ RUSS,ISC,73.32,54.93,6.6,0.0,0.0,20.0,1500.0,WR,,TUNNEL,WR,UNDERGROUND
1975-10-24,1975,75025,USA,NTS,ISC,37.22,-116.18,4.7,0.0,0.348,0.0,20.0,WE,HUSCY PUP,TUNNEL,PNE,UNDERGROUND
1975-10-27,1975,75026,CHINA,LOP NOR,ISC,41.43,88.4,5.0,0.0,0.0,0.0,10.0,WR,,UG,WR,UNDERGROUND
1975-10-28,1975,75027,USA,NTS,ISC,37.28,-116.41,6.4,5.4,1.265,200.0,1000.0,WR,KASSERI,SHAFT,WR,UNDERGROUND
1975-10-29,1975,75028,USSR,SEMI KAZAKH,ISC,49.92,78.91,5.8,6.0,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1975-11-18,1975,75029,USA,NTS,ISC,36.99,-116.04,4.4,0.0,0.0,0.0,20.0,WR,DECK,SHAFT,WR,UNDERGROUND
1975-11-20,1975,75030,USA,NTS,ISC,37.22,-116.37,6.0,0.0,0.817,200.0,1000.0,WR,INLET,SHAFT,WR,UNDERGROUND
1975-11-26,1975,75031,FRANCE,FANGATAUFA,WTN,-22.0,-139.0,4.9,0.0,0.0,0.0,20.0,WR,HECTOR,SHAFT/GR,WR,UNDERGROUND
1975-11-26,1975,75032,USA,NTS,ISC,37.12,-116.02,5.0,0.0,0.32,0.0,20.0,WR,LEYDEN,SHAFT,WR,UNDERGROUND
1975-12-13,1975,75033,USSR,SEMI KAZAKH,ISC,49.81,78.24,5.1,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1975-12-20,1975,75034,USA,NTS,ISC,37.12,-116.06,5.7,4.0,0.716,20.0,200.0,WR,CHIBERTA,SHAFT,WR,UNDERGROUND
1975-12-25,1975,75035,USSR,SEMI KAZAKH,ISC,50.02,78.86,5.7,5.2,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1976-01-03,1976,76001,USA,NTS,ISC,37.3,-116.33,6.2,5.5,1.451,200.0,1000.0,WR,MUENSTER,SHAFT,WR,UNDERGROUND
1976-01-15,1976,76002,USSR,SEMI KAZAKH,ISC,49.8,78.25,5.2,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1976-01-23,1976,76003,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,0.0,20.0,WR,,ATMOSPH,WR,ATMOSPH
1976-02-04,1976,76004,USA,NTS,ISC,37.07,-116.03,5.6,0.0,0.64,20.0,200.0,WR,KEELSON,SHAFT,WR,UNDERGROUND
1976-02-04,1976,76005,USA,NTS,ISC,37.11,-116.04,5.6,0.0,0.655,20.0,200.0,WR,ESROM,SHAFT,WR,UNDERGROUND
1976-02-12,1976,76006,USA,NTS,UGS,37.271,-116.488,6.3,5.5,1.219,200.0,1000.0,WR,FONTINA,SHAFT,WR,UNDERGROUND
1976-02-14,1976,76007,USA,NTS,ISC,37.24,-116.42,5.8,0.0,1.167,200.0,500.0,WR,CHESHIRE,SHAFT,WR,UNDERGROUND
1976-02-26,1976,76042,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,SHALLOWS,SHAFT,WR,UNDERGROUND
1976-03-09,1976,76008,USA,NTS,ISC,37.31,-116.36,5.8,0.0,0.869,200.0,500.0,WR,ESTUARY,SHAFT,WR,UNDERGROUND
1976-03-14,1976,76009,USA,NTS,ISC,37.31,-116.47,6.2,5.3,1.237,500.0,1000.0,WR,COLBY,SHAFT,WR,UNDERGROUND
1976-03-17,1976,76010,USA,NTS,ISC,37.26,-116.31,6.0,4.5,0.879,200.0,500.0,WR,POOL,SHAFT,WR,UNDERGROUND
1976-03-17,1976,76011,USA,NTS,ISC,37.11,-116.05,5.8,4.2,0.78,200.0,500.0,WR,STRAIT,SHAFT,WR,UNDERGROUND
1976-03-17,1976,76047,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1976-03-29,1976,76049,USSR,AZGIR KAZAKH,MTM,48.0,47.0,0.0,0.0,0.0,0.0,10.0,PNE,,SHAFT,PNE,UNDERGROUND
1976-04-03,1976,76012,FRANCE,MURUROA,HFS,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,PATROCOLE,SHAFT/GR,WR,UNDERGROUND
1976-04-10,1976,76048,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1976-04-21,1976,76013,USSR,SEMI KAZAKH,ISC,49.84,78.18,5.1,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1976-04-21,1976,76014,USSR,SEMI KAZAKH,ISC,49.89,78.83,5.3,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1976-05-12,1976,76015,USA,NTS,ISC,37.19,-116.25,4.7,0.0,0.0,0.0,20.0,WE,MIGHTY EPIC,TUNNEL,PNE,UNDERGROUND
1976-05-19,1976,76016,USSR,SEMI KAZAKH,ISC,49.84,77.97,5.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1976-05-20,1976,76043,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,RIVOLI,SHAFT,WR,UNDERGROUND
1976-06-09,1976,76017,USSR,SEMI KAZAKH,ISC,49.98,79.07,5.3,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1976-07-04,1976,76018,USSR,SEMI KAZAKH,ISC,49.85,78.97,5.8,0.0,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1976-07-11,1976,76019,FRANCE,MURUROA,ISC,-22.1,-138.7,5.0,0.0,0.0,0.0,20.0,WR,MENELAS,SHAFT/GR,WR,UNDERGROUND
1976-07-22,1976,76021,FRANCE,MURUROA,HFS,-22.0,-139.0,0.0,0.0,0.0,0.0,0.0,SE,CALYPSO,SHAFT/GR,PNE,UNDERGROUND
1976-07-23,1976,76020,USSR,SEMI KAZAKH,ISC,49.8,78.08,5.1,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1976-07-27,1976,76022,USA,NTS,ISC,37.07,-116.04,5.3,0.0,0.0,20.0,150.0,WR,BILLET,SHAFT,WR,UNDERGROUND
1976-07-29,1976,76023,USSR,AZGIR KAZAKH,ISC,47.81,48.1,5.9,4.4,0.0,58.0,58.0,PNE,,SHAFT,PNE,UNDERGROUND
1976-08-04,1976,76024,USSR,SEMI KAZAKH,HFS,49.9,77.7,0.0,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1976-08-26,1976,76025,UK,NTS,ISC,37.13,-116.08,5.3,4.2,0.0,20.0,150.0,WR,BANON,SHAFT,WR,UNDERGROUND
1976-08-28,1976,76026,USSR,SEMI KAZAKH,ISC,49.95,78.98,5.8,0.0,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1976-09-26,1976,76027,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,20.0,200.0,WR,,ATMOSPH,WR,ATMOSPH
1976-09-29,1976,76028,USSR,NZ RUSS,ISC,73.41,54.5,5.8,0.0,0.0,20.0,150.0,WR,,TUNNEL,WR,UNDERGROUND
1976-10-06,1976,76044,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,GOUDA,SHAFT,WR,UNDERGROUND
1976-10-17,1976,76029,CHINA,LOP NOR,ISC,41.64,88.21,4.9,0.0,0.0,10.0,20.0,WR,,UG,WR,UNDERGROUND
1976-10-20,1976,76030,USSR,NZ RUSS,ISC,73.4,54.47,5.1,0.0,0.0,0.0,20.0,WR/F/SA,,TUNNEL,WR,UNDERGROUND
1976-10-30,1976,76031,USSR,SEMI KAZAKH,ISC,49.98,78.2,4.9,0.0,0.0,0.001,20.0,WE,,TUNNEL,PNE,UNDERGROUND
1976-10-30,1976,76050,FRANCE,MURUROA,SPA,-22.0,-138.0,0.0,0.0,0.0,0.0,5.0,WR,ULYSSE A,SHAFT/GR,WR,UNDERGROUND
1976-11-05,1976,76032,USSR,JAKUTS RUSS,ISC,61.52,112.73,5.3,0.0,0.0,15.0,15.0,PNE,OKA,SHAFT,PNE,UNDERGROUND
1976-11-10,1976,76045,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,SPRIT,SHAFT,WR,UNDERGROUND
1976-11-17,1976,76033,CHINA,LOP NOR,ISC,40.78,89.66,4.6,0.0,0.0,2000.0,8000.0,WR,,AIRDROP,WR,ATMOSPH
1976-11-23,1976,76034,USSR,SEMI KAZAKH,ISC,49.97,79.01,5.8,0.0,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1976-11-23,1976,76035,USA,NTS,ISC,37.13,-116.08,0.0,0.0,0.317,0.0,20.0,WR,CHEVRE,SHAFT,WR,UNDERGROUND
1976-12-05,1976,76037,FRANCE,MURUROA,HFS,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,ASTYANAX,SHAFT/GR,WR,UNDERGROUND
1976-12-07,1976,76036,USSR,SEMI KAZAKH,ISC,49.87,78.89,5.9,0.0,0.0,0.001,150.0,WR,,SHAFT,WR,UNDERGROUND
1976-12-07,1976,76051,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1976-12-08,1976,76038,USA,NTS,ISC,37.08,-116.0,4.9,0.0,0.427,0.0,20.0,WR,REDMUD,SHAFT,WR,UNDERGROUND
1976-12-21,1976,76039,USA,NTS,ISC,37.12,-116.07,0.0,0.0,0.331,0.0,20.0,WR,ASIAGO,SHAFT,WR,UNDERGROUND
1976-12-21,1976,76046,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,SUTTER,SHAFT,WR,UNDERGROUND
1976-12-28,1976,76040,USA,NTS,ISC,37.1,-116.04,5.5,0.0,0.64,20.0,150.0,WR,RUDDER,SHAFT,WR,UNDERGROUND
1976-12-30,1976,76041,USSR,SEMI KAZAKH,ISC,49.8,78.15,5.2,4.2,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1977-02-16,1977,77038,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,COVE/OARLOCK,SHAFT,WR,UNDERGROUND
1977-02-19,1977,77001,FRANCE,MURUROA,ISC,-22.14,-138.72,5.2,0.0,0.0,0.0,20.0,WR,ULYSSE B,SHAFT/GR,WR,UNDERGROUND
1977-03-08,1977,77039,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,DOFINO/-LAWTON,SHAFT,WR,UNDERGROUND
1977-03-19,1977,77002,FRANCE,MURUROA,ISC,-21.89,-138.96,5.8,0.0,0.0,0.0,150.0,WR,NESTOR,SHAFT/GR,WR,UNDERGROUND
1977-03-29,1977,77003,USSR,SEMI KAZAKH,ISC,49.79,78.15,5.4,0.0,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1977-03-29,1977,77046,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.0,20.0,WR/SAM,,TUNNEL,WR,UNDERGROUND
1977-04-02,1977,77047,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,OEDIPE,SHAFT/GR,WR,UNDERGROUND
1977-04-05,1977,77004,USA,NTS,UGS,37.12,-116.062,5.6,5.3,0.69,20.0,150.0,WR,MARSILLY,SHAFT,WR,UNDERGROUND
1977-04-25,1977,77005,USSR,SEMI KAZAKH,ISC,49.85,78.16,5.1,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1977-04-27,1977,77006,USA,NTS,ISC,37.09,-116.03,5.4,4.2,0.594,20.0,150.0,WR,BULKHEAD,SHAFT,WR,UNDERGROUND
1977-05-25,1977,77007,USA,NTS,ISC,37.1,-116.06,5.3,0.0,0.564,20.0,150.0,WR,CREWLINE,SHAFT,WR,UNDERGROUND
1977-05-29,1977,77008,USSR,SEMI KAZAKH,ISC,49.86,78.84,5.8,0.0,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1977-06-02,1977,77040,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,FOREFOOT,SHAFT,WR,UNDERGROUND
1977-06-28,1977,77048,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,0.0,SE,ANDROMAQUE,SHAFT/GR,PNE,UNDERGROUND
1977-06-29,1977,77009,USSR,SEMI KAZAKH,ISC,49.96,78.91,5.3,5.2,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1977-07-06,1977,77010,FRANCE,MURUROA,ISC,-22.4,-139.0,5.2,0.0,0.0,0.0,20.0,WR,AJAX,SHAFT/GR,WR,UNDERGROUND
1977-07-12,1977,77049,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,0.0,SE,CLYTEMNESTRE,SHAFT/GR,PNE,UNDERGROUND
1977-07-26,1977,77011,USSR,KRASNO RUSS,ISC,69.54,90.51,5.0,0.0,0.0,15.0,15.0,PNE,METEORIT,SHAFT,PNE,UNDERGROUND
1977-07-28,1977,77041,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,CARNELIAN,SHAFT,WR,UNDERGROUND
1977-07-30,1977,77012,USSR,SEMI KAZAKH,ISC,49.73,78.09,5.1,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1977-08-04,1977,77013,USA,NTS,ISC,37.09,-116.01,5.0,5.7,0.518,20.0,150.0,WR,STRAKE,SHAFT,WR,UNDERGROUND
1977-08-11,1977,77014,USSR,CHITA RUSS,ISC,50.95,110.78,5.2,0.0,0.0,8.5,8.5,PNE,METEORIT,SHAFT,PNE,UNDERGROUND
1977-08-16,1977,77042,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,FLOTOST,SHAFT,WR,UNDERGROUND
1977-08-16,1977,77043,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,GRUYERE/-G,SHAFT,WR,UNDERGROUND
1977-08-17,1977,77015,USSR,SEMI KAZAKH,ISC,49.82,78.14,5.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1977-08-19,1977,77016,USA,NTS,ISC,37.11,-116.05,5.6,0.0,0.701,20.0,150.0,WR,SCANTLING,SHAFT,WR,UNDERGROUND
1977-08-19,1977,77044,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,SCUPPER,SHAFT,WR,UNDERGROUND
1977-08-21,1977,77017,USSR,KRASNO RUSS,ISC,64.13,99.62,5.0,0.0,0.0,8.5,8.5,PNE,METEORIT,SHAFT,PNE,UNDERGROUND
1977-09-01,1977,77018,USSR,NZ RUSS,ISC,73.37,54.41,5.7,0.0,0.0,0.001,150.0,WR,,TUNNEL,WR,UNDERGROUND
1977-09-05,1977,77019,USSR,SEMI KAZAKH,ISC,50.05,78.93,5.8,0.0,0.0,0.001,150.0,WR/FMS,,SHAFT,WR,UNDERGROUND
1977-09-10,1977,77020,USSR,IRKUTS RUSS,ISC,57.29,106.23,4.8,0.0,0.0,7.6,7.6,PNE,METEORIT,SHAFT,PNE,UNDERGROUND
1977-09-15,1977,77021,USA,NTS,ISC,37.0,-116.0,4.5,0.0,0.381,0.0,20.0,WR,EBBTIDE,SHAFT,WR,UNDERGROUND
1977-09-17,1977,77022,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,0.0,20.0,WR,,ATMOSPH,WR,ATMOSPH
1977-09-27,1977,77023,USA,NTS,ISC,37.1,-116.1,4.8,0.0,0.53,20.0,150.0,WR,COULOMMIERS,SHAFT,WR,UNDERGROUND
1977-09-30,1977,77024,USSR,AZGIR KAZAKH,ISC,47.85,48.13,5.0,0.0,0.0,10.0,10.0,PNE,,SHAFT,PNE,UNDERGROUND
1977-10-09,1977,77025,USSR,NZ RUSS,ISC,73.47,54.0,4.5,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1977-10-14,1977,77050,USSR,AZGIR KAZAKH,MTM,48.0,47.0,0.0,0.0,0.0,0.1,0.1,PNE,,SHAFT,PNE,UNDERGROUND
1977-10-26,1977,77026,USA,NTS,ISC,37.1,-116.3,4.4,0.0,0.381,0.0,20.0,WR,BOBSTAY,SHAFT,WR,UNDERGROUND
